date,state,crop,modal_price_rs_per_quintal
2022-11-01,Gujarat,Cotton,6276.6
2022-12-01,Gujarat,Cotton,6625.8
2023-01-01,Gujarat,Cotton,7280.7
2023-02-01,Gujarat,Cotton,7170.6
2023-03-01,Gujarat,Cotton,7484.8
2023-04-01,Gujarat,Cotton,7069.6
2023-05-01,Gujarat,Cotton,7411.8
2023-06-01,Gujarat,Cotton,7549.1
2023-07-01,Gujarat,Cotton,7802.2
2023-08-01,Gujarat,Cotton,7589.6
2023-09-01,Gujarat,Cotton,6963.2
2023-10-01,Gujarat,Cotton,7204.6
2023-11-01,Gujarat,Cotton,6448.7
2023-12-01,Gujarat,Cotton,6381.5
2024-01-01,Gujarat,Cotton,6749.7
2024-02-01,Gujarat,Cotton,6865.0
2024-03-01,Gujarat,Cotton,7637.7
2024-04-01,Gujarat,Cotton,8117.0
2024-05-01,Gujarat,Cotton,7889.3
2024-06-01,Gujarat,Cotton,7961.8
2024-07-01,Gujarat,Cotton,8003.7
2024-08-01,Gujarat,Cotton,7378.6
2024-09-01,Gujarat,Cotton,7058.2
2024-10-01,Gujarat,Cotton,6895.3
2024-11-01,Gujarat,Cotton,6182.1
2024-12-01,Gujarat,Cotton,6240.0
2019-01-01,Gujarat,Groundnut,5673.4
2019-02-01,Gujarat,Groundnut,5920.7
2019-03-01,Gujarat,Groundnut,6029.9
2019-04-01,Gujarat,Groundnut,5971.1
2019-05-01,Gujarat,Groundnut,6194.0
2019-06-01,Gujarat,Groundnut,6455.3
2019-07-01,Gujarat,Groundnut,6606.3
2019-08-01,Gujarat,Groundnut,6379.0
2019-09-01,Gujarat,Groundnut,6520.5
2019-10-01,Gujarat,Groundnut,6972.2
2019-11-01,Gujarat,Groundnut,6813.1
2019-12-01,Gujarat,Groundnut,7596.8
2020-01-01,Gujarat,Groundnut,7446.7
2020-02-01,Gujarat,Groundnut,7510.7
2020-03-01,Gujarat,Groundnut,7303.1
2020-04-01,Gujarat,Groundnut,7436.6
2020-05-01,Gujarat,Groundnut,6825.1
2020-06-01,Gujarat,Groundnut,6684.0
2020-07-01,Gujarat,Groundnut,6360.8
2020-08-01,Gujarat,Groundnut,6455.0
2020-09-01,Gujarat,Groundnut,6835.9
2020-10-01,Gujarat,Groundnut,7116.8
2020-11-01,Gujarat,Groundnut,6306.7
2020-12-01,Gujarat,Groundnut,7014.1
2021-01-01,Gujarat,Groundnut,7170.5
2021-02-01,Gujarat,Groundnut,6935.0
2021-03-01,Gujarat,Groundnut,7038.0
2021-04-01,Gujarat,Groundnut,7149.7
2021-05-01,Gujarat,Groundnut,6955.7
2021-06-01,Gujarat,Groundnut,7077.2
2021-07-01,Gujarat,Groundnut,6910.8
2021-08-01,Gujarat,Groundnut,6821.9
2021-09-01,Gujarat,Groundnut,6636.4
2021-10-01,Gujarat,Groundnut,6201.6
2021-11-01,Gujarat,Groundnut,6296.2
2021-12-01,Gujarat,Groundnut,6532.3
2022-01-01,Gujarat,Groundnut,6751.5
2022-02-01,Gujarat,Groundnut,7081.9
2022-03-01,Gujarat,Groundnut,7247.8
2022-04-01,Gujarat,Groundnut,7099.6
2022-05-01,Gujarat,Groundnut,7455.0
2022-06-01,Gujarat,Groundnut,6990.9
2022-07-01,Gujarat,Groundnut,6721.4
2022-08-01,Gujarat,Groundnut,6442.0
2022-09-01,Gujarat,Groundnut,6850.4
2022-10-01,Gujarat,Groundnut,7236.1
2022-11-01,Gujarat,Groundnut,7473.2
2022-12-01,Gujarat,Groundnut,7939.8
2023-01-01,Gujarat,Groundnut,7639.1
2023-02-01,Gujarat,Groundnut,7828.4
2023-03-01,Gujarat,Groundnut,7831.5
2023-04-01,Gujarat,Groundnut,8224.9
2023-05-01,Gujarat,Groundnut,8234.2
2023-06-01,Gujarat,Groundnut,8132.0
2023-07-01,Gujarat,Groundnut,8419.5
2023-08-01,Gujarat,Groundnut,8864.1
2023-09-01,Gujarat,Groundnut,8631.2
2023-10-01,Gujarat,Groundnut,8672.9
2023-11-01,Gujarat,Groundnut,8269.7
2023-12-01,Gujarat,Groundnut,7272.7
2024-01-01,Gujarat,Groundnut,7399.6
2024-02-01,Gujarat,Groundnut,7681.7
2024-03-01,Gujarat,Groundnut,7837.1
2024-04-01,Gujarat,Groundnut,7108.1
2024-05-01,Gujarat,Groundnut,7030.3
2024-06-01,Gujarat,Groundnut,6282.5
2024-07-01,Gujarat,Groundnut,6771.5
2024-08-01,Gujarat,Groundnut,6447.8
2024-09-01,Gujarat,Groundnut,6914.5
2024-10-01,Gujarat,Groundnut,7304.9
2024-11-01,Gujarat,Groundnut,7024.4
2024-12-01,Gujarat,Groundnut,6669.1
2019-01-01,Gujarat,Bajra,2201.4
2019-02-01,Gujarat,Bajra,2174.2
2019-03-01,Gujarat,Bajra,2027.6
2019-04-01,Gujarat,Bajra,1852.0
2019-05-01,Gujarat,Bajra,1883.4
2019-06-01,Gujarat,Bajra,1852.7
2019-07-01,Gujarat,Bajra,1823.7
2019-08-01,Gujarat,Bajra,1891.7
2019-09-01,Gujarat,Bajra,2001.0
2019-10-01,Gujarat,Bajra,1994.9
2019-11-01,Gujarat,Bajra,1983.3
2019-12-01,Gujarat,Bajra,2042.1
2020-01-01,Gujarat,Bajra,1942.1
2020-02-01,Gujarat,Bajra,1976.0
2020-03-01,Gujarat,Bajra,2037.3
2020-04-01,Gujarat,Bajra,2111.0
2020-05-01,Gujarat,Bajra,1954.2
2020-06-01,Gujarat,Bajra,1905.9
2020-07-01,Gujarat,Bajra,1849.8
2020-08-01,Gujarat,Bajra,1872.3
2020-09-01,Gujarat,Bajra,1925.7
2020-10-01,Gujarat,Bajra,2063.7
2020-11-01,Gujarat,Bajra,2038.3
2020-12-01,Gujarat,Bajra,2012.9
2021-01-01,Gujarat,Bajra,2127.3
2021-02-01,Gujarat,Bajra,2171.1
2021-03-01,Gujarat,Bajra,2304.0
2021-04-01,Gujarat,Bajra,2349.3
2021-05-01,Gujarat,Bajra,2252.0
2021-06-01,Gujarat,Bajra,2142.1
2021-07-01,Gujarat,Bajra,2018.2
2021-08-01,Gujarat,Bajra,2090.6
2021-09-01,Gujarat,Bajra,2212.7
2021-10-01,Gujarat,Bajra,2404.2
2021-11-01,Gujarat,Bajra,2510.5
2021-12-01,Gujarat,Bajra,2655.2
2022-01-01,Gujarat,Bajra,2612.3
2022-02-01,Gujarat,Bajra,2505.8
2022-03-01,Gujarat,Bajra,2615.0
2022-04-01,Gujarat,Bajra,2680.7
2022-05-01,Gujarat,Bajra,2712.6
2022-06-01,Gujarat,Bajra,2777.1
2022-07-01,Gujarat,Bajra,2836.2
2022-08-01,Gujarat,Bajra,3012.4
2022-09-01,Gujarat,Bajra,3201.9
2022-10-01,Gujarat,Bajra,3302.6
2022-11-01,Gujarat,Bajra,3448.9
2022-12-01,Gujarat,Bajra,3553.2
2023-01-01,Gujarat,Bajra,3513.6
2023-02-01,Gujarat,Bajra,3654.0
2023-03-01,Gujarat,Bajra,3467.2
2023-04-01,Gujarat,Bajra,3647.4
2023-05-01,Gujarat,Bajra,3490.5
2023-06-01,Gujarat,Bajra,3558.6
2023-07-01,Gujarat,Bajra,3458.8
2023-08-01,Gujarat,Bajra,3567.0
2023-09-01,Gujarat,Bajra,3591.3
2023-10-01,Gujarat,Bajra,3379.8
2023-11-01,Gujarat,Bajra,3468.9
2023-12-01,Gujarat,Bajra,3413.8
2024-01-01,Gujarat,Bajra,3569.2
2024-02-01,Gujarat,Bajra,3598.1
2024-03-01,Gujarat,Bajra,3686.0
2024-04-01,Gujarat,Bajra,3564.7
2024-05-01,Gujarat,Bajra,3502.4
2024-06-01,Gujarat,Bajra,3460.7
2024-07-01,Gujarat,Bajra,3612.2
2024-08-01,Gujarat,Bajra,3896.5
2024-09-01,Gujarat,Bajra,3796.1
2024-10-01,Gujarat,Bajra,4000.9
2024-11-01,Gujarat,Bajra,3668.6
2024-12-01,Gujarat,Bajra,3514.9
2019-01-01,Andhra Pradesh,Rice,2097.4
2019-02-01,Andhra Pradesh,Rice,2033.9
2019-03-01,Andhra Pradesh,Rice,1959.4
2019-04-01,Andhra Pradesh,Rice,1993.7
2019-05-01,Andhra Pradesh,Rice,1995.1
2019-06-01,Andhra Pradesh,Rice,2029.2
2019-07-01,Andhra Pradesh,Rice,2081.7
2019-08-01,Andhra Pradesh,Rice,2112.0
2019-09-01,Andhra Pradesh,Rice,2165.5
2019-10-01,Andhra Pradesh,Rice,2177.6
2019-11-01,Andhra Pradesh,Rice,2123.2
2019-12-01,Andhra Pradesh,Rice,2199.0
2020-01-01,Andhra Pradesh,Rice,2178.5
2020-02-01,Andhra Pradesh,Rice,2137.2
2020-03-01,Andhra Pradesh,Rice,2140.3
2020-04-01,Andhra Pradesh,Rice,2100.9
2020-05-01,Andhra Pradesh,Rice,2090.8
2020-06-01,Andhra Pradesh,Rice,2124.5
2020-07-01,Andhra Pradesh,Rice,2159.7
2020-08-01,Andhra Pradesh,Rice,2122.9
2020-09-01,Andhra Pradesh,Rice,2110.7
2020-10-01,Andhra Pradesh,Rice,2188.0
2020-11-01,Andhra Pradesh,Rice,2233.3
2020-12-01,Andhra Pradesh,Rice,2374.7
2021-01-01,Andhra Pradesh,Rice,2466.5
2021-02-01,Andhra Pradesh,Rice,2558.9
2021-03-01,Andhra Pradesh,Rice,2478.7
2021-04-01,Andhra Pradesh,Rice,2545.7
2021-05-01,Andhra Pradesh,Rice,2558.6
2021-06-01,Andhra Pradesh,Rice,2537.8
2021-07-01,Andhra Pradesh,Rice,2567.4
2021-08-01,Andhra Pradesh,Rice,2652.2
2021-09-01,Andhra Pradesh,Rice,2708.1
2021-10-01,Andhra Pradesh,Rice,2663.7
2021-11-01,Andhra Pradesh,Rice,2736.7
2021-12-01,Andhra Pradesh,Rice,2708.4
2022-01-01,Andhra Pradesh,Rice,2742.4
2022-02-01,Andhra Pradesh,Rice,2737.4
2022-03-01,Andhra Pradesh,Rice,2738.4
2022-04-01,Andhra Pradesh,Rice,2812.6
2022-05-01,Andhra Pradesh,Rice,2751.6
2022-06-01,Andhra Pradesh,Rice,2915.5
2022-07-01,Andhra Pradesh,Rice,2792.1
2022-08-01,Andhra Pradesh,Rice,2767.4
2022-09-01,Andhra Pradesh,Rice,2815.9
2022-10-01,Andhra Pradesh,Rice,2881.5
2022-11-01,Andhra Pradesh,Rice,2894.6
2022-12-01,Andhra Pradesh,Rice,2910.2
2023-01-01,Andhra Pradesh,Rice,2962.0
2023-02-01,Andhra Pradesh,Rice,2962.5
2023-03-01,Andhra Pradesh,Rice,3093.0
2023-04-01,Andhra Pradesh,Rice,3183.0
2023-05-01,Andhra Pradesh,Rice,3279.1
2023-06-01,Andhra Pradesh,Rice,3215.5
2023-07-01,Andhra Pradesh,Rice,3231.4
2023-08-01,Andhra Pradesh,Rice,3228.8
2023-09-01,Andhra Pradesh,Rice,3164.8
2023-10-01,Andhra Pradesh,Rice,3219.3
2023-11-01,Andhra Pradesh,Rice,3195.7
2023-12-01,Andhra Pradesh,Rice,3274.8
2024-01-01,Andhra Pradesh,Rice,3201.6
2024-02-01,Andhra Pradesh,Rice,3371.4
2024-03-01,Andhra Pradesh,Rice,3310.6
2024-04-01,Andhra Pradesh,Rice,3351.3
2024-05-01,Andhra Pradesh,Rice,3445.1
2024-06-01,Andhra Pradesh,Rice,3415.2
2024-07-01,Andhra Pradesh,Rice,3518.5
2024-08-01,Andhra Pradesh,Rice,3426.9
2024-09-01,Andhra Pradesh,Rice,3587.7
2024-10-01,Andhra Pradesh,Rice,3615.8
2024-11-01,Andhra Pradesh,Rice,3583.5
2024-12-01,Andhra Pradesh,Rice,3579.4
2019-01-01,Andhra Pradesh,Cotton,5815.3
2019-02-01,Andhra Pradesh,Cotton,5791.4
2019-03-01,Andhra Pradesh,Cotton,5468.4
2019-04-01,Andhra Pradesh,Cotton,6054.2
2019-05-01,Andhra Pradesh,Cotton,5920.6
2019-06-01,Andhra Pradesh,Cotton,6240.7
2019-07-01,Andhra Pradesh,Cotton,6368.2
2019-08-01,Andhra Pradesh,Cotton,6085.3
2019-09-01,Andhra Pradesh,Cotton,6137.2
2019-10-01,Andhra Pradesh,Cotton,6451.0
2019-11-01,Andhra Pradesh,Cotton,6438.5
2019-12-01,Andhra Pradesh,Cotton,6906.7
2020-01-01,Andhra Pradesh,Cotton,7343.8
2020-02-01,Andhra Pradesh,Cotton,7767.8
2020-03-01,Andhra Pradesh,Cotton,7636.8
2020-04-01,Andhra Pradesh,Cotton,7253.1
2020-05-01,Andhra Pradesh,Cotton,7074.4
2020-06-01,Andhra Pradesh,Cotton,7212.8
2020-07-01,Andhra Pradesh,Cotton,7491.9
2020-08-01,Andhra Pradesh,Cotton,6676.2
2020-09-01,Andhra Pradesh,Cotton,6732.4
2020-10-01,Andhra Pradesh,Cotton,6847.9
2020-11-01,Andhra Pradesh,Cotton,6801.4
2020-12-01,Andhra Pradesh,Cotton,7332.3
2021-01-01,Andhra Pradesh,Cotton,7557.7
2021-02-01,Andhra Pradesh,Cotton,8154.5
2021-03-01,Andhra Pradesh,Cotton,8124.8
2021-04-01,Andhra Pradesh,Cotton,8606.0
2021-05-01,Andhra Pradesh,Cotton,9444.3
2021-06-01,Andhra Pradesh,Cotton,10201.2
2021-07-01,Andhra Pradesh,Cotton,9688.6
2021-08-01,Andhra Pradesh,Cotton,9642.6
2021-09-01,Andhra Pradesh,Cotton,9547.4
2021-10-01,Andhra Pradesh,Cotton,9882.8
2021-11-01,Andhra Pradesh,Cotton,10332.5
2021-12-01,Andhra Pradesh,Cotton,9945.1
2022-01-01,Andhra Pradesh,Cotton,10060.0
2022-02-01,Andhra Pradesh,Cotton,9037.3
2022-03-01,Andhra Pradesh,Cotton,9817.1
2022-04-01,Andhra Pradesh,Cotton,9626.2
2022-05-01,Andhra Pradesh,Cotton,9738.8
2022-06-01,Andhra Pradesh,Cotton,9661.9
2022-07-01,Andhra Pradesh,Cotton,10350.7
2022-08-01,Andhra Pradesh,Cotton,8849.4
2022-09-01,Andhra Pradesh,Cotton,8919.8
2022-10-01,Andhra Pradesh,Cotton,8945.1
2022-11-01,Andhra Pradesh,Cotton,8798.9
2022-12-01,Andhra Pradesh,Cotton,9693.3
2023-01-01,Andhra Pradesh,Cotton,9303.1
2023-02-01,Andhra Pradesh,Cotton,9766.0
2023-03-01,Andhra Pradesh,Cotton,10033.5
2023-04-01,Andhra Pradesh,Cotton,10804.2
2023-05-01,Andhra Pradesh,Cotton,10506.5
2023-06-01,Andhra Pradesh,Cotton,10182.1
2023-07-01,Andhra Pradesh,Cotton,10880.4
2023-08-01,Andhra Pradesh,Cotton,11229.9
2023-09-01,Andhra Pradesh,Cotton,10387.5
2023-10-01,Andhra Pradesh,Cotton,10172.5
2023-11-01,Andhra Pradesh,Cotton,10469.9
2023-12-01,Andhra Pradesh,Cotton,11029.6
2024-01-01,Andhra Pradesh,Cotton,10710.1
2024-02-01,Andhra Pradesh,Cotton,9101.7
2024-03-01,Andhra Pradesh,Cotton,9433.5
2024-04-01,Andhra Pradesh,Cotton,8887.6
2024-05-01,Andhra Pradesh,Cotton,7991.4
2024-06-01,Andhra Pradesh,Cotton,6833.8
2024-07-01,Andhra Pradesh,Cotton,7197.7
2024-08-01,Andhra Pradesh,Cotton,7313.0
2024-09-01,Andhra Pradesh,Cotton,7288.2
2024-10-01,Andhra Pradesh,Cotton,7900.2
2024-11-01,Andhra Pradesh,Cotton,8238.7
2024-12-01,Andhra Pradesh,Cotton,9027.0
2019-01-01,Andhra Pradesh,Chilli,10769.4
2019-02-01,Andhra Pradesh,Chilli,10670.4
2019-03-01,Andhra Pradesh,Chilli,10560.6
2019-04-01,Andhra Pradesh,Chilli,11067.8
2019-05-01,Andhra Pradesh,Chilli,11176.4
2019-06-01,Andhra Pradesh,Chilli,11717.4
2019-07-01,Andhra Pradesh,Chilli,12348.5
2019-08-01,Andhra Pradesh,Chilli,14202.9
2019-09-01,Andhra Pradesh,Chilli,14004.8
2019-10-01,Andhra Pradesh,Chilli,13224.4
2019-11-01,Andhra Pradesh,Chilli,13524.7
2019-12-01,Andhra Pradesh,Chilli,12888.2
2020-01-01,Andhra Pradesh,Chilli,14231.6
2020-02-01,Andhra Pradesh,Chilli,14050.0
2020-03-01,Andhra Pradesh,Chilli,13610.1
2020-04-01,Andhra Pradesh,Chilli,13272.8
2020-05-01,Andhra Pradesh,Chilli,13995.4
2020-06-01,Andhra Pradesh,Chilli,13947.4
2020-07-01,Andhra Pradesh,Chilli,13453.5
2020-08-01,Andhra Pradesh,Chilli,15036.7
2020-09-01,Andhra Pradesh,Chilli,14287.4
2020-10-01,Andhra Pradesh,Chilli,14416.8
2020-11-01,Andhra Pradesh,Chilli,15132.5
2020-12-01,Andhra Pradesh,Chilli,13588.6
2021-01-01,Andhra Pradesh,Chilli,14102.6
2021-02-01,Andhra Pradesh,Chilli,13201.1
2021-03-01,Andhra Pradesh,Chilli,14003.0
2021-04-01,Andhra Pradesh,Chilli,13199.6
2021-05-01,Andhra Pradesh,Chilli,13895.8
2021-06-01,Andhra Pradesh,Chilli,15013.3
2021-07-01,Andhra Pradesh,Chilli,15979.4
2021-08-01,Andhra Pradesh,Chilli,16360.2
2021-09-01,Andhra Pradesh,Chilli,16223.3
2021-10-01,Andhra Pradesh,Chilli,15711.6
2021-11-01,Andhra Pradesh,Chilli,17344.7
2021-12-01,Andhra Pradesh,Chilli,16646.6
2022-01-01,Andhra Pradesh,Chilli,15602.0
2022-02-01,Andhra Pradesh,Chilli,16384.0
2022-03-01,Andhra Pradesh,Chilli,15620.6
2022-04-01,Andhra Pradesh,Chilli,14737.4
2022-05-01,Andhra Pradesh,Chilli,13425.9
2022-06-01,Andhra Pradesh,Chilli,13090.2
2022-07-01,Andhra Pradesh,Chilli,13112.3
2022-08-01,Andhra Pradesh,Chilli,13417.6
2022-09-01,Andhra Pradesh,Chilli,14358.2
2022-10-01,Andhra Pradesh,Chilli,14956.2
2022-11-01,Andhra Pradesh,Chilli,14862.5
2022-12-01,Andhra Pradesh,Chilli,14758.3
2023-01-01,Andhra Pradesh,Chilli,15345.8
2023-02-01,Andhra Pradesh,Chilli,16732.8
2023-03-01,Andhra Pradesh,Chilli,16976.5
2023-04-01,Andhra Pradesh,Chilli,16558.2
2023-05-01,Andhra Pradesh,Chilli,15579.8
2023-06-01,Andhra Pradesh,Chilli,14195.3
2023-07-01,Andhra Pradesh,Chilli,14924.9
2023-08-01,Andhra Pradesh,Chilli,15604.2
2023-09-01,Andhra Pradesh,Chilli,16310.8
2023-10-01,Andhra Pradesh,Chilli,16280.9
2023-11-01,Andhra Pradesh,Chilli,17903.9
2023-12-01,Andhra Pradesh,Chilli,17439.0
2024-01-01,Andhra Pradesh,Chilli,18647.9
2024-02-01,Andhra Pradesh,Chilli,18712.2
2024-03-01,Andhra Pradesh,Chilli,18073.3
2024-04-01,Andhra Pradesh,Chilli,18900.5
2024-05-01,Andhra Pradesh,Chilli,19542.4
2024-06-01,Andhra Pradesh,Chilli,20142.9
2024-07-01,Andhra Pradesh,Chilli,20396.1
2024-08-01,Andhra Pradesh,Chilli,20490.6
2024-09-01,Andhra Pradesh,Chilli,23881.0
2024-10-01,Andhra Pradesh,Chilli,25917.1
2024-11-01,Andhra Pradesh,Chilli,27325.0
2024-12-01,Andhra Pradesh,Chilli,27695.0
